fecha;metodo;region;sexo;edad;estudios;imagen_massa;imagen_villarruel;imagen_macri;imagen_milei;imagen_bulrich;imagen_cfk;teme;votara_milei;votara_massa;ballotage_votara;P14;P15;general_voto;pondedad;pondestudios;pondedadestudios;pondZonapais;pondedadestudiosZonapais;pondestudios2;pondedadestudiosZonapaisestudios2;pondedad2;pondedadestudiosZonapaisestudios2edad2;pondsexo;pondedadestudiosZonapaisestudios2edad2sexo;pondZonapais2;pondedadestudiosZonapaisestudios2edad2sexoZonapais2;pondvotant;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votant;pondest3;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votantest3;IMAGEN_MASSA;IMAGEN_VILLARRUEL;IMAGEN_MACRI;IMAGEN_MILEI;IMAGEN_BULLRICH;IMAGEN_CFK
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Muy positivo;No sabe/No tiene opinión formada;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.674232316435038;1.06958926047492;0.721151644724045;1.01894833299725;0.734816266229791;1.02151472734302;0.750625637844941;0.994415194355708;0.746433539545954;0.999644780972787;0.746168392150157;0.923555974764576;0.689128276750755;0.965362198393827;0.665258388219458;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;NS/NC;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Algo positivo;Algo positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.99424904462305;1.10768870596228;1.06958926047492;1.18477194384661;0.977250595570355;1.15781908773915;1.02151472734302;1.1827292497244;0.994415194355708;1.17612393673487;0.999644780972787;1.17570615513418;0.923555974764576;1.08583044414166;1.04559517198309;1.13533906998678;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Muy positivo;Algo positivo;Muy negativo;Que gane Javier Milei;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Javier Milei de la Libertad Avanza;0.55544151265804;1.99424904462305;1.10768870596228;1.06958926047492;1.18477194384661;0.977250595570355;1.15781908773915;1.02151472734302;1.1827292497244;1.0061214290132;1.18996924286843;0.999644780972787;1.18954654315156;1.45204051898392;1.72726977987332;1.04559517198309;1.80602494254784;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.923555974764576;0.306797314055777;0.994776393869599;0.305194725725284;NEGATIVA;NS/NC;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo negativo;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.923555974764576;0.306797314055777;0.994776393869599;0.305194725725284;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.923555974764576;0.306797314055777;0.994776393869599;0.305194725725284;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positivo;Muy positivo;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;1.45204051898392;0.482355312830909;0.994776393869599;0.479835678661774;POSITIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativo;Algo positivo;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.923555974764576;0.306797314055777;0.994776393869599;0.305194725725284;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.674232316435038;1.06958926047492;0.721151644724045;1.01894833299725;0.734816266229791;1.02151472734302;0.750625637844941;1.0061214290132;0.755220539402496;0.999644780972787;0.754952270697158;0.923555974764576;0.697240680264444;0.965362198393827;0.673089795909691;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;No sabe/No tiene opinión formada;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.923555974764576;0.306797314055777;0.994776393869599;0.305194725725284;NEGATIVA;POSITIVA;POSITIVA;NS/NC;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Algo positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;1.48207554241363;0.548705637194426;0.813223204870345;1.06958926047492;0.869814806298317;1.00354176963286;0.872895489965476;0.938351259410849;0.819082582343155;0.994415194355708;0.814508165314144;0.999644780972787;0.814218836516004;1.45204051898392;1.18227874194118;0.994776393869599;1.17610298345693;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo negativo;Muy positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Javier Milei de la Libertad Avanza;1.48207554241363;0.548705637194426;0.813223204870345;1.06958926047492;0.869814806298317;1.00354176963286;0.872895489965476;0.938351259410849;0.819082582343155;1.0061214290132;0.824096538226917;0.999644780972787;0.823803803456278;1.45204051898392;1.19619650231158;0.994776393869599;1.18994804292894;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy negativo;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.923555974764576;0.306797314055777;0.994776393869599;0.305194725725284;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo negativo;Algo positivo;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.674232316435038;1.06958926047492;0.721151644724045;1.01894833299725;0.734816266229791;1.02151472734302;0.750625637844941;0.994415194355708;0.746433539545954;0.999644780972787;0.746168392150157;0.923555974764576;0.689128276750755;0.965362198393827;0.665258388219458;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Muy positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.99424904462305;1.10768870596228;1.06958926047492;1.18477194384661;0.977250595570355;1.15781908773915;1.02151472734302;1.1827292497244;1.0061214290132;1.18996924286843;0.999644780972787;1.18954654315156;0.923555974764576;1.09861281718817;1.04559517198309;1.14870425753069;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Muy positivo;Muy positivo;Muy positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Javier Milei de la Libertad Avanza;0.55544151265804;1.21386734889247;0.674232316435038;1.06958926047492;0.721151644724045;1.01894833299725;0.734816266229791;1.02151472734302;0.750625637844941;1.0061214290132;0.755220539402496;0.999644780972787;0.754952270697158;1.45204051898392;1.09622128695119;0.965362198393827;1.05825059149731;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Algo positivo;Algo negativo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;1.48207554241363;0.548705637194426;0.813223204870345;1.06958926047492;0.869814806298317;1.00354176963286;0.872895489965476;0.938351259410849;0.819082582343155;0.994415194355708;0.814508165314144;0.999644780972787;0.814218836516004;0.923555974764576;0.751976671230217;0.994776393869599;0.74804864128046;NEGATIVA;NS/NC;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy positivo;Muy positivo;Muy positivo;Muy negativo;Que gane Javier Milei;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.923555974764576;0.306797314055777;0.994776393869599;0.305194725725284;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Masculino;30-49;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo negativo;Muy positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Javier Milei de la Libertad Avanza;1.48207554241363;1.21386734889247;1.799043109528;1.06958926047492;1.92423718908256;1.01894833299725;1.96069827610699;0.938351259410849;1.83982369670967;1.0061214290132;1.85108604686588;0.999644780972787;1.85042850588103;1.45204051898392;2.68689716802212;0.965362198393827;2.59382895697999;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Muy positivo;Algo positivo;Muy positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.674232316435038;1.06958926047492;0.721151644724045;1.01894833299725;0.734816266229791;1.02151472734302;0.750625637844941;0.994415194355708;0.746433539545954;0.999644780972787;0.746168392150157;0.923555974764576;0.689128276750755;0.965362198393827;0.665258388219458;NEGATIVA;NS/NC;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Masculino;30-49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;1.48207554241363;0.548705637194426;0.813223204870345;1.06958926047492;0.869814806298317;1.00354176963286;0.872895489965476;0.938351259410849;0.819082582343155;1.0061214290132;0.824096538226917;0.999644780972787;0.823803803456278;0.923555974764576;0.760828924715828;0.994776393869599;0.756854654080496;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy positivo;Muy positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.923555974764576;0.306797314055777;0.994776393869599;0.305194725725284;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Muy positivo;Muy positivo;Algo positivo;Muy negativo;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.674232316435038;1.06958926047492;0.721151644724045;1.01894833299725;0.734816266229791;1.02151472734302;0.750625637844941;1.0061214290132;0.755220539402496;0.999644780972787;0.754952270697158;0.923555974764576;0.697240680264444;0.965362198393827;0.673089795909691;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA
