fecha;metodo;region;sexo;edad;estudios;imagen_massa;imagen_villarruel;imagen_macri;imagen_milei;imagen_bulrich;imagen_cfk;imagen_larreta;imagen_lousteau;imagen_jorge_macri;imagen_kicillof;ballotage_votara;general_voto;paso_voto
2023-04-01;Presencial;Gba;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;18 a 29;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;18 a 29;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Gregores;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;C Piedrabuena;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;C Piedrabuena;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;C Piedrabuena;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Gba;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Caba;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Coronel Dorrego;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Coronel Dorrego;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Coronel Dorrego;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Cipoletti;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Cipoletti;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;General Pico;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Bahía Blanca;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Bahía Blanca;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Bahía Blanca;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Bahía Blanca;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Neuquén;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;La Plata;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Tucumán;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Tucumán;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;CATI;Rosario;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Javier Milei – Victoria Villaruel de La Libertad Avanza
2023-04-01;Presencial;Alto Verde;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Pergamino;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Formosa;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;La Plata;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;La Plata;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Córdoba;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Rosario;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Gba;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Gba;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Gba;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Gba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Gba;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Gba;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Gba;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;Presencial;Gba;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;CATI;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;CATI;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;CATI;Caba;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;CATI;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
2023-04-01;CATI;Neuquén;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;NS/NC;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad
